UserID,Timepoint,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z
G0004,2023-03-03T13:26:45.2920000Z,0,0,0,-3.86,7.08,30.97,-0.97,-13.74,21.64,0,0,0,6.26,6.2,30.76,9.4,19.17,49.5
G0004,2023-03-03T13:26:48.7450000Z,0,0,0,-3.86,7.1,30.96,-0.96,-13.73,21.65,0,0,0,6.25,6.19,30.77,9.38,19.13,49.52
G0004,2023-03-03T13:26:52.7310000Z,0,0,0,-3.86,7.08,30.97,-0.96,-13.74,21.64,0,0,0,6.22,6.22,30.77,9.32,19.17,49.52
G0004,2023-03-03T13:26:56.2630000Z,0,0,0,-3.85,7.09,30.97,-0.94,-13.72,21.62,0,0,0,6.21,6.22,30.77,9.31,19.17,49.52
G0004,2023-03-03T13:26:59.7170000Z,0,0,0,-3.86,7.09,30.97,-0.95,-13.72,21.62,0,0,0,6.23,6.23,30.76,9.33,19.19,49.51
G0004,2023-03-03T13:27:03.3110000Z,0,0,0,-3.84,7.09,30.97,-0.94,-13.72,21.62,0,0,0,6.21,6.24,30.77,9.27,19.21,49.51
G0004,2023-03-03T13:27:06.7640000Z,0,0,0,-3.85,7.07,30.97,-0.95,-13.74,21.61,0,0,0,6.23,6.24,30.76,9.31,19.21,49.51
G0004,2023-03-03T13:27:10.5150000Z,0,0,0,-3.86,7.08,30.97,-0.97,-13.75,21.64,0,0,0,6.2,6.26,30.76,9.26,19.23,49.51
G0004,2023-03-03T13:27:14.1090000Z,0,0,0,-3.86,7.1,30.96,-0.96,-13.73,21.65,0,0,0,6.21,6.25,30.76,9.26,19.21,49.51
G0004,2023-03-03T13:27:17.9540000Z,0,0,0,-3.84,7.08,30.97,-0.92,-13.73,21.62,0,0,0,6.2,6.25,30.77,9.24,19.21,49.52
G0004,2023-03-03T13:27:21.4850000Z,0,0,0,-3.84,7.08,30.97,-0.93,-13.73,21.61,0,0,0,6.2,6.25,30.77,9.24,19.22,49.52
G0004,2023-03-03T13:27:25.0640000Z,0,0,0,-3.86,7.09,30.97,-0.95,-13.72,21.61,0,0,0,6.23,6.23,30.76,9.29,19.18,49.52
G0004,2023-03-03T13:27:28.6110000Z,0,0,0,-3.85,7.09,30.97,-0.94,-13.72,21.62,0,0,0,6.2,6.25,30.76,9.25,19.22,49.51
G0004,2023-03-03T13:27:32.3290000Z,0,0,0,-3.85,7.09,30.97,-0.93,-13.72,21.62,0,0,0,6.21,6.24,30.77,9.25,19.23,49.5
G0004,2023-03-03T13:27:35.9400000Z,0,0,0,-3.87,7.09,30.96,-0.94,-13.74,21.65,0,0,0,6.21,6.26,30.76,9.25,19.24,49.51
G0004,2023-03-03T13:27:39.6280000Z,0,0,0,-3.85,7.08,30.97,-0.93,-13.73,21.61,0,0,0,6.19,6.25,30.77,9.21,19.21,49.53
G0004,2023-03-03T13:27:43.3000000Z,0,0,0,-3.85,7.08,30.97,-0.94,-13.73,21.61,0,0,0,6.19,6.26,30.77,9.2,19.23,49.52
G0004,2023-03-03T13:27:46.8310000Z,0,0,0,-3.84,7.07,30.97,-0.95,-13.73,21.61,0,0,0,6.17,6.27,30.77,9.16,19.25,49.52
G0004,2023-03-03T13:27:50.3630000Z,0,0,0,0.6,13.24,29.13,-5.46,-8.26,23.63,0,0,0,6.56,6.2,30.7,10.05,19.16,49.38
G0004,2023-03-03T13:27:54.0830000Z,0,0,0,2.07,10.87,30.03,-8.04,-8.53,22.9,0,0,0,7.02,5.93,30.65,11.33,18.74,49.27
G0004,2023-03-03T13:27:57.6140000Z,0,0,0,-2.7,6.44,31.23,-1.21,-14.28,21.36,0,0,0,6.35,6.25,30.73,9.74,19.23,49.42
G0004,2023-03-03T13:28:01.1480000Z,0,0,0,-3.43,7.2,30.99,-1.7,-13.76,21.67,0,0,0,6.48,6.1,30.74,9.94,19,49.47
G0004,2023-03-03T13:28:04.6950000Z,0,0,0,9.53,26.99,14.3,-4.49,9.75,20.25,0,0,0,7.08,5.93,30.64,11.66,18.72,49.19
G0004,2023-03-03T13:28:08.1960000Z,0,0,0,-1.5,5.58,31.47,-3.6,-14.74,20.9,0,0,0,6.94,6.2,30.62,11.36,19.17,49.09
G0004,2023-03-03T13:28:11.7110000Z,0,0,0,-1.83,7.54,31.05,-3.47,-13.43,21.75,0,0,0,7.09,5.91,30.64,11.6,18.7,49.22
G0004,2023-03-03T13:28:15.3060000Z,0,0,0,-1.86,7.53,31.05,-3.52,-13.45,21.77,0,0,0,7.05,5.96,30.64,11.52,18.77,49.21
G0004,2023-03-10T10:00:37.1620000Z,0,0,0,-10.43,-4.01,29.99,-11.03,-5.54,52.93,0,0,0,-2.95,12.77,29.19,-13.31,31.04,38.56
G0004,2023-03-03T13:14:45.7010000Z,0,0,0,-3.87,7.06,30.97,-0.89,-13.74,21.61,0,0,0,6.3,6.15,30.77,9.54,19.06,49.52
G0004,2023-03-16T11:46:38.8220000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:42.2610000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:45.7780000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:49.1380000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:52.6070000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:56.2000000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:46:59.7480000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:03.2330000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:06.6700000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:10.0450000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:13.4680000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:16.9060000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:20.2830000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:23.8620000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:27.3310000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:30.8310000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:34.2680000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:37.7840000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:41.2370000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:44.6750000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T11:47:48.1130000Z,,,,,,,,,,,,,,,,,,
G0004,2023-03-16T15:23:51.6340000Z,0,0,0,-10.9,-3.53,29.88,-11.18,-5.05,52.83,0,0,0,-2.66,13.19,29.03,-5.59,24.41,48.9
G0004,2023-03-16T15:23:55.0720000Z,0,0,0,-10.9,-3.53,29.88,-11.29,-5.06,52.82,0,0,0,-2.65,13.16,29.05,-5.58,24.35,48.93
G0004,2023-03-16T15:23:58.5890000Z,0,0,0,-10.89,-3.54,29.88,-11.17,-5.06,52.83,0,0,0,-2.65,13.19,29.04,-5.58,24.4,48.9
G0004,2023-03-16T15:24:02.1040000Z,0,0,0,-10.89,-3.55,29.88,-11.21,-5.07,52.83,0,0,0,-2.65,13.17,29.04,-5.6,24.4,48.9
G0004,2023-03-16T15:24:05.7760000Z,0,0,0,-10.91,-3.54,29.87,-11.31,-5.06,52.82,0,0,0,-2.66,13.15,29.05,-5.61,24.37,48.91
G0004,2023-03-16T15:24:09.2310000Z,0,0,0,-10.88,-3.58,29.88,-11.2,-5.11,52.83,0,0,0,-2.67,13.17,29.04,-5.63,24.4,48.89
G0004,2023-03-16T15:24:12.7620000Z,0,0,0,-10.9,-3.58,29.87,-11.27,-5.12,52.82,0,0,0,-2.68,13.16,29.05,-5.65,24.38,48.9
G0004,2023-03-16T15:24:16.2940000Z,0,0,0,-10.89,-3.57,29.88,-11.25,-5.1,52.82,0,0,0,-2.7,13.14,29.05,-5.69,24.35,48.91
G0004,2023-03-16T15:24:19.8720000Z,0,0,0,-10.89,-3.59,29.88,-11.21,-5.11,52.82,0,0,0,-2.72,13.13,29.05,-5.71,24.31,48.93
G0004,2023-03-16T15:24:23.4040000Z,0,0,0,-10.88,-3.6,29.88,-11.19,-5.14,52.82,0,0,0,-2.7,13.14,29.05,-5.68,24.35,48.91
G0004,2023-03-16T15:24:27.1540000Z,0,0,0,-10.87,-3.61,29.88,-11.21,-5.16,52.83,0,0,0,-2.71,13.12,29.06,-5.71,24.32,48.93
G0004,2023-03-16T15:24:30.6700000Z,0,0,0,-10.86,-3.62,29.88,-11.2,-5.16,52.83,0,0,0,-2.71,13.14,29.05,-5.68,24.32,48.93
G0004,2023-03-16T15:24:34.1230000Z,0,0,0,-10.87,-3.6,29.88,-11.17,-5.12,52.83,0,0,0,-2.74,13.15,29.05,-5.76,24.35,48.9
G0004,2023-03-16T15:24:37.7180000Z,0,0,0,-10.87,-3.61,29.88,-11.22,-5.14,52.82,0,0,0,-2.74,13.14,29.05,-5.75,24.35,48.91
G0004,2023-03-16T15:24:41.2490000Z,0,0,0,-10.86,-3.63,29.88,-11.23,-5.18,52.83,0,0,0,-2.73,13.15,29.04,-5.75,24.37,48.9
G0004,2023-03-17T11:25:17.0020000Z,0,0,0,-10.91,-3.74,29.85,-11.27,-5.24,52.8,0,0,0,-3.1,12.9,29.12,-6.48,23.91,49.03
G0004,2023-03-17T11:30:53.6510000Z,0,0,0,-10.68,-4.15,29.88,-10.95,-5.71,52.82,0,0,0,-4.4,12.54,29.11,-8.85,23.16,49.02
G0004,2023-03-17T11:30:57.4790000Z,0,0,0,-10.71,-4.14,29.87,-10.89,-5.67,52.82,0,0,0,-4.41,12.57,29.1,-8.87,23.2,49
G0004,2023-03-17T11:31:01.3070000Z,0,0,0,-10.69,-4.1,29.88,-10.96,-5.64,52.83,0,0,0,-4.4,12.57,29.1,-8.84,23.21,49
G0004,2023-03-17T11:31:04.9960000Z,0,0,0,-10.67,-4.15,29.88,-10.86,-5.7,52.83,0,0,0,-4.37,12.6,29.09,-8.8,23.29,48.96
G0004,2023-03-17T11:31:08.9330000Z,0,0,0,-10.68,-4.12,29.88,-10.95,-5.67,52.83,0,0,0,-4.31,12.6,29.1,-8.68,23.26,49
G0004,2023-03-17T11:31:12.6050000Z,0,0,0,-10.69,-4.16,29.87,-10.93,-5.73,52.82,0,0,0,-4.33,12.59,29.1,-8.73,23.27,48.99
G0004,2023-03-17T11:31:16.3250000Z,0,0,0,-10.67,-4.11,29.89,-10.86,-5.63,52.84,0,0,0,-4.26,12.65,29.09,-8.61,23.37,48.96
G0004,2023-03-17T11:31:19.7940000Z,0,0,0,-10.68,-4.1,29.88,-10.98,-5.65,52.83,0,0,0,-4.26,12.61,29.1,-8.59,23.29,49
G0004,2023-03-17T11:31:23.4200000Z,0,0,0,-10.67,-4.11,29.89,-10.93,-5.65,52.83,0,0,0,-4.22,12.62,29.1,-8.52,23.31,49.01
G0004,2023-03-17T11:31:27.0140000Z,0,0,0,-10.67,-4.1,29.89,-10.89,-5.63,52.84,0,0,0,-4.25,12.63,29.09,-8.56,23.33,48.99
G0004,2023-03-17T11:31:31.0770000Z,0,0,0,-10.68,-4.11,29.88,-10.98,-5.67,52.83,0,0,0,-4.23,12.62,29.1,-8.55,23.33,48.99
G0004,2023-03-17T11:31:34.6860000Z,0,0,0,-10.67,-4.11,29.89,-10.9,-5.65,52.83,0,0,0,-4.21,12.62,29.1,-8.49,23.32,49.01
G0004,2023-03-17T11:31:38.4990000Z,0,0,0,-10.69,-4.09,29.88,-10.96,-5.62,52.83,0,0,0,-4.21,12.64,29.1,-8.49,23.34,49
G0004,2023-03-17T11:31:42.2800000Z,0,0,0,-10.68,-4.12,29.88,-10.92,-5.66,52.83,0,0,0,-4.19,12.66,29.09,-8.46,23.38,48.99
G0004,2023-03-17T11:31:45.8900000Z,0,0,0,-10.69,-4.1,29.88,-10.93,-5.64,52.83,0,0,0,-4.18,12.64,29.1,-8.44,23.35,49
G0004,2023-03-17T11:31:49.9540000Z,0,0,0,-10.69,-4.1,29.88,-10.89,-5.64,52.83,0,0,0,-4.18,12.64,29.1,-8.43,23.36,49
G0004,2023-03-17T11:31:53.6260000Z,0,0,0,-10.68,-4.1,29.88,-10.91,-5.64,52.83,0,0,0,-4.16,12.63,29.11,-8.4,23.34,49.01
G0004,2023-03-17T11:31:57.5800000Z,0,0,0,-10.72,-4.07,29.88,-10.94,-5.59,52.82,0,0,0,-4.2,12.65,29.09,-8.47,23.36,48.99
G0004,2023-03-17T11:32:01.4870000Z,0,0,0,-10.71,-4.07,29.88,-10.96,-5.6,52.83,0,0,0,-4.14,12.64,29.11,-8.36,23.35,49.02
G0004,2023-03-17T11:32:05.0030000Z,0,0,0,-10.71,-4.06,29.88,-10.95,-5.59,52.83,0,0,0,-4.12,12.65,29.1,-8.34,23.37,49.01
G0004,2023-03-17T11:32:08.6600000Z,0,0,0,-10.71,-4.08,29.88,-10.96,-5.62,52.82,0,0,0,-4.13,12.65,29.1,-8.36,23.4,48.99
G0004,2023-03-17T11:32:12.2850000Z,0,0,0,-10.7,-4.06,29.88,-10.86,-5.56,52.83,0,0,0,-4.1,12.65,29.1,-8.31,23.41,49
G0004,2023-03-17T11:32:16.0970000Z,0,0,0,-10.7,-4.05,29.88,-10.94,-5.57,52.83,0,0,0,-4.11,12.67,29.1,-8.32,23.44,48.98
G0004,2023-03-17T11:32:19.7850000Z,0,0,0,-10.69,-4.08,29.89,-10.95,-5.63,52.83,0,0,0,-4.08,12.66,29.1,-8.26,23.39,49.01
G0004,2023-03-17T11:32:23.7220000Z,0,0,0,-10.68,-4.07,29.89,-10.91,-5.61,52.84,0,0,0,-4.07,12.68,29.1,-8.25,23.45,48.98
G0004,2023-03-17T11:32:27.5520000Z,0,0,0,-10.71,-4.08,29.88,-10.96,-5.61,52.82,0,0,0,-4.07,12.68,29.1,-8.23,23.43,49
G0004,2023-03-17T11:32:31.2390000Z,0,0,0,-10.69,-4.09,29.88,-10.91,-5.64,52.83,0,0,0,-4.03,12.69,29.1,-8.15,23.46,49
G0004,2023-03-17T11:32:34.9110000Z,0,0,0,-10.71,-4.08,29.88,-10.91,-5.63,52.83,0,0,0,-4.03,12.71,29.09,-8.16,23.48,48.99
G0004,2023-03-17T11:32:38.6610000Z,0,0,0,-10.69,-4.09,29.88,-10.93,-5.64,52.83,0,0,0,-4.01,12.7,29.1,-8.12,23.48,49
G0004,2023-03-17T11:32:42.5200000Z,0,0,0,-10.68,-4.07,29.89,-10.91,-5.6,52.84,0,0,0,-3.99,12.7,29.1,-8.09,23.48,49
G0004,2023-03-17T11:32:46.0360000Z,0,0,0,-10.7,-4.07,29.88,-10.94,-5.62,52.83,0,0,0,-3.95,12.74,29.09,-8.04,23.56,48.97
G0004,2023-03-17T11:32:49.8180000Z,0,0,0,-10.71,-4.09,29.88,-10.95,-5.63,52.82,0,0,0,-3.96,12.72,29.09,-8.03,23.51,48.99
G0004,2023-03-17T11:32:53.4900000Z,0,0,0,-10.7,-4.07,29.88,-10.94,-5.62,52.83,0,0,0,-3.91,12.71,29.11,-7.94,23.49,49.02
G0004,2023-03-17T11:32:57.3340000Z,0,0,0,-10.71,-4.08,29.88,-10.95,-5.62,52.83,0,0,0,-3.93,12.74,29.09,-7.98,23.55,48.98
G0004,2023-03-17T11:33:01.1460000Z,0,0,0,-10.7,-4.06,29.88,-10.93,-5.59,52.83,0,0,0,-3.94,12.75,29.09,-7.98,23.56,48.98
G0004,2023-03-17T11:33:05.3030000Z,0,0,0,-10.7,-4.06,29.88,-10.94,-5.6,52.83,0,0,0,-3.9,12.74,29.09,-7.94,23.58,48.98
G0004,2023-03-03T13:12:17.4720000Z,0,0,0,-3.81,7.09,30.97,-1.02,-13.75,21.64,0,0,0,6.34,6.13,30.76,9.66,19.04,49.51
G0004,2023-03-03T13:16:45.1360000Z,0,0,0,-3.84,7.08,30.97,-0.98,-13.74,21.61,0,0,0,6.33,6.11,30.77,9.66,19.01,49.52
G0004,2023-03-03T13:28:18.8370000Z,0,0,0,-1.86,7.51,31.05,-3.51,-13.47,21.76,0,0,0,7.08,5.91,30.64,11.57,18.7,49.22
G0004,2023-03-03T13:28:22.2910000Z,0,0,0,-1.84,7.52,31.05,-3.49,-13.47,21.8,0,0,0,7.08,5.9,30.65,11.55,18.68,49.24
G0004,2023-03-03T13:28:25.8700000Z,0,0,0,-1.87,7.52,31.05,-3.5,-13.46,21.77,0,0,0,7.04,5.92,30.65,11.49,18.71,49.24
G0004,2023-03-03T13:28:29.6360000Z,0,0,0,-1.88,7.53,31.05,-3.51,-13.46,21.77,0,0,0,7.05,5.93,30.64,11.51,18.73,49.23
G0004,2023-03-03T13:28:33.4660000Z,0,0,0,-1.86,7.51,31.05,-3.49,-13.47,21.76,0,0,0,7.06,5.93,30.64,11.52,18.73,49.22
G0004,2023-03-03T13:28:37.0150000Z,0,0,0,-1.86,7.52,31.05,-3.5,-13.47,21.8,0,0,0,7.02,5.95,30.65,11.45,18.77,49.23
G0004,2023-03-03T13:28:40.5290000Z,0,0,0,-1.88,7.52,31.05,-3.5,-13.46,21.77,0,0,0,7.04,5.96,30.64,11.47,18.8,49.2
G0004,2023-03-03T13:28:44.3420000Z,0,0,0,-1.85,7.51,31.05,-3.5,-13.46,21.77,0,0,0,7.04,5.96,30.64,11.47,18.8,49.2
G0004,2023-03-03T13:28:47.7950000Z,0,0,0,-1.84,7.53,31.05,-3.5,-13.45,21.77,0,0,0,7.05,5.94,30.64,11.49,18.78,49.2
G0004,2023-03-03T13:28:51.3280000Z,0,0,0,-1.86,7.53,31.04,-3.52,-13.45,21.77,0,0,0,7.02,5.94,30.65,11.42,18.75,49.24
G0004,2023-03-03T13:28:55.2670000Z,0,0,0,-1.85,7.53,31.05,-3.52,-13.45,21.77,0,0,0,7.01,5.97,30.65,11.4,18.79,49.23
G0004,2023-03-03T13:28:58.6900000Z,0,0,0,-1.84,7.53,31.05,-3.55,-13.45,21.77,0,0,0,7.01,5.95,30.65,11.4,18.77,49.24
G0004,2023-03-03T13:29:02.2680000Z,0,0,0,-1.84,7.53,31.05,-3.55,-13.44,21.77,0,0,0,7.02,5.96,30.65,11.38,18.78,49.24
G0004,2023-03-03T13:29:06.0190000Z,0,0,0,-1.82,7.54,31.05,-3.56,-13.45,21.8,0,0,0,7,5.98,30.65,11.36,18.83,49.21
G0004,2023-03-03T13:29:09.6460000Z,0,0,0,-1.83,7.52,31.05,-3.57,-13.45,21.76,0,0,0,7.01,6.01,30.64,11.36,18.85,49.22
G0004,2023-03-03T13:29:13.2240000Z,0,0,0,-1.82,7.53,31.05,-3.58,-13.45,21.8,0,0,0,6.98,6,30.65,11.31,18.84,49.23
G0004,2023-03-03T13:29:16.7400000Z,0,0,0,-1.79,7.56,31.04,-3.57,-13.42,21.78,0,0,0,7,6.01,30.64,11.35,18.85,49.22
G0004,2023-03-03T13:29:20.1930000Z,0,0,0,-1.81,7.53,31.05,-3.57,-13.44,21.77,0,0,0,7,6.02,30.64,11.35,18.87,49.21
G0004,2023-03-03T13:29:23.8020000Z,0,0,0,-1.81,7.53,31.05,-3.57,-13.46,21.8,0,0,0,7.01,6.01,30.64,11.37,18.86,49.21
G0004,2023-03-03T13:29:27.3960000Z,0,0,0,-1.81,7.53,31.05,-3.56,-13.44,21.77,0,0,0,7.03,5.98,30.64,11.4,18.81,49.22
G0004,2023-03-03T13:29:31.1630000Z,0,0,0,-1.82,7.53,31.05,-3.57,-13.44,21.77,0,0,0,7.03,5.98,30.64,11.42,18.81,49.22
G0004,2023-03-03T13:29:34.8360000Z,0,0,0,-1.84,7.53,31.05,-3.59,-13.44,21.77,0,0,0,7.03,5.99,30.64,11.43,18.83,49.21
G0004,2023-03-03T13:29:38.3670000Z,0,0,0,-1.81,7.53,31.05,-3.56,-13.44,21.77,0,0,0,7.01,5.98,30.64,11.38,18.81,49.22
G0004,2023-03-03T13:29:42.2110000Z,0,0,0,-1.8,7.52,31.05,-3.53,-13.45,21.77,0,0,0,7.01,6,30.64,11.39,18.84,49.22
G0004,2023-03-03T13:29:45.8380000Z,0,0,0,-1.82,7.51,31.05,-3.55,-13.46,21.76,0,0,0,7.02,5.99,30.64,11.39,18.8,49.24
G0004,2023-03-03T13:29:49.3860000Z,0,0,0,-1.83,7.51,31.05,-3.57,-13.47,21.79,0,0,0,7,5.98,30.65,11.36,18.82,49.23
G0004,2023-03-03T13:29:52.9940000Z,0,0,0,-1.83,7.52,31.05,-3.57,-13.45,21.76,0,0,0,7.01,6,30.64,11.36,18.84,49.22
G0004,2023-03-03T13:29:56.8230000Z,0,0,0,-1.81,7.52,31.05,-3.56,-13.45,21.76,0,0,0,6.99,6.02,30.64,11.32,18.9,49.2
G0004,2023-03-03T13:30:00.7460000Z,0,0,0,-1.82,7.53,31.05,-3.55,-13.45,21.77,0,0,0,6.99,6,30.65,11.33,18.84,49.23
G0004,2023-03-03T13:30:04.3400000Z,0,0,0,-1.84,7.52,31.05,-3.57,-13.47,21.79,0,0,0,6.98,6.02,30.64,11.32,18.87,49.22
G0004,2023-03-03T13:30:07.9490000Z,0,0,0,-1.82,7.51,31.05,-3.55,-13.47,21.79,0,0,0,7,6.01,30.64,11.35,18.89,49.19
G0004,2023-03-03T13:30:11.6390000Z,0,0,0,-1.81,7.53,31.05,-3.53,-13.45,21.77,0,0,0,7,5.97,30.65,11.35,18.79,49.24
G0004,2023-03-03T13:30:15.2180000Z,0,0,0,-1.84,7.51,31.05,-3.53,-13.46,21.76,0,0,0,6.98,5.99,30.65,11.32,18.82,49.24
G0004,2023-03-03T13:32:17.1290000Z,0,0,0,-1.82,7.52,31.05,-3.51,-13.46,21.77,0,0,0,6.92,6.07,30.65,11.12,18.96,49.23
G0004,2023-03-03T13:32:20.8170000Z,0,0,0,-1.83,7.52,31.05,-3.51,-13.46,21.77,0,0,0,6.94,6.07,30.64,11.16,18.96,49.22
G0004,2023-03-03T13:21:45.9820000Z,0,0,0,-3.78,7.1,30.97,-1.07,-13.73,21.6,0,0,0,7.65,4.35,30.77,14.09,16.01,49.52
G0004,2023-03-10T10:00:40.8660000Z,0,0,0,-10.45,-4,29.98,-11.06,-5.55,52.92,0,0,0,-2.99,12.75,29.2,-13.39,30.99,38.58
G0004,2023-03-10T10:00:44.5070000Z,0,0,0,-10.47,-3.99,29.98,-11.05,-5.52,52.92,0,0,0,-2.98,12.76,29.19,-13.37,31.01,38.57
G0004,2023-03-10T10:00:48.5070000Z,0,0,0,-10.46,-4,29.98,-11.08,-5.56,52.91,0,0,0,-2.99,12.74,29.2,-13.41,30.97,38.59
G0004,2023-03-10T10:00:52.1790000Z,0,0,0,-10.45,-4.01,29.98,-11.03,-5.58,52.92,0,0,0,-2.99,12.77,29.19,-13.41,31.01,38.56
G0004,2023-03-10T10:00:55.9620000Z,0,0,0,-10.47,-3.96,29.98,-11.02,-5.49,52.92,0,0,0,-3,12.76,29.19,-13.43,31,38.56
G0004,2023-03-10T10:00:59.3210000Z,0,0,0,-10.47,-3.94,29.98,-11.12,-5.47,52.92,0,0,0,-3.07,12.73,29.2,-15.81,31.86,29.97
G0004,2023-03-10T10:01:02.8370000Z,0,0,0,-10.49,-3.93,29.98,-11.12,-5.46,52.92,0,0,0,-3.04,12.76,29.19,-13.53,30.96,38.56
G0004,2023-03-10T10:01:06.4310000Z,0,0,0,-10.5,-3.92,29.97,-11.07,-5.45,52.91,0,0,0,-3.07,12.73,29.2,-13.58,30.91,38.57
G0004,2023-03-10T10:01:10.0400000Z,0,0,0,-10.5,-3.92,29.97,-11.07,-5.45,52.91,0,0,0,-3.08,12.75,29.19,-13.59,30.94,38.55
G0004,2023-03-10T10:01:13.7280000Z,0,0,0,-10.49,-3.92,29.98,-11.08,-5.46,52.92,0,0,0,-3.12,12.74,29.19,-13.67,30.9,38.55
G0004,2023-03-10T10:01:17.4780000Z,0,0,0,-10.48,-3.93,29.98,-11.18,-5.5,52.91,0,0,0,-3.1,12.73,29.2,-13.64,30.89,38.6
G0004,2023-03-10T10:01:21.3060000Z,0,0,0,-10.48,-3.88,29.99,-10.99,-5.38,52.93,0,0,0,-3.1,12.74,29.19,-13.64,30.91,38.56
G0004,2023-03-10T10:01:25.0560000Z,0,0,0,-10.5,-3.88,29.98,-11.07,-5.39,52.92,0,0,0,-3.11,12.72,29.2,-13.68,30.87,38.57
G0004,2023-03-10T10:01:28.9790000Z,0,0,0,-10.5,-3.89,29.98,-11.13,-5.43,52.92,0,0,0,-3.16,12.73,29.19,-13.76,30.86,38.55
G0004,2023-03-10T10:01:32.7450000Z,0,0,0,-10.49,-3.88,29.98,-11.08,-5.41,52.92,0,0,0,-3.17,12.71,29.2,-13.81,30.82,38.57
G0004,2023-03-16T11:29:51.2230000Z,0,0,0,-10.39,-4.24,29.97,-10.82,-5.75,52.92,0,0,0,-2.21,13.01,29.15,-11.23,31.9,38.69
G0004,2023-03-16T11:29:54.7540000Z,0,0,0,-10.41,-4.25,29.96,-10.89,-5.78,52.9,0,0,0,-2.21,13.02,29.15,-11.25,31.91,38.67
G0004,2023-03-16T11:29:58.3480000Z,0,0,0,-10.41,-4.24,29.96,-10.82,-5.74,52.91,0,0,0,-2.22,13.02,29.15,-11.27,31.91,38.65
G0004,2023-03-16T11:30:01.8790000Z,0,0,0,-10.41,-4.23,29.96,-10.86,-5.73,52.91,0,0,0,-2.22,13.02,29.15,-11.26,31.9,38.67
G0004,2023-03-16T11:30:05.5510000Z,0,0,0,-10.39,-4.22,29.97,-10.86,-5.72,52.92,0,0,0,-2.24,13.04,29.14,-11.28,31.93,38.64
G0004,2023-03-16T11:30:09.0830000Z,0,0,0,-10.4,-4.21,29.97,-10.87,-5.69,52.92,0,0,0,-2.21,13.04,29.14,-11.24,31.94,38.65
G0004,2023-03-16T11:30:12.5830000Z,0,0,0,-10.4,-4.23,29.97,-10.9,-5.76,52.91,0,0,0,-2.24,13.05,29.13,-11.28,31.94,38.64
G0004,2023-03-16T11:30:16.1160000Z,0,0,0,-10.41,-4.19,29.97,-10.87,-5.71,52.91,0,0,0,-2.23,13.01,29.15,-11.28,31.89,38.68
G0004,2023-03-16T11:30:19.6940000Z,0,0,0,-10.42,-4.19,29.96,-10.82,-5.7,52.91,,,,,,,,,
G0004,2023-03-16T11:30:23.3030000Z,0,0,0,-10.43,-4.2,29.96,-10.94,-5.73,52.9,,,,,,,,,
G0004,2023-03-16T11:30:26.8190000Z,0,0,0,-10.33,0.7,30.28,-13.02,0.92,53.12,,,,,,,,,
G0004,2023-03-16T11:30:30.3500000Z,0,0,0,-11.56,0.62,29.83,-12.11,0.05,52.82,,,,,,,,,
G0004,2023-03-16T11:30:33.9450000Z,0,0,0,-11.59,0.69,29.82,-12.17,0.17,52.81,,,,,,,,,
G0004,2023-03-16T11:30:37.8050000Z,0,0,0,-11.59,0.71,29.82,-12.25,0.21,52.8,,,,,,,,,
G0004,2023-03-16T11:30:41.3050000Z,0,0,0,-31.7,1.85,3.97,-32.4,3.36,26.91,,,,,,,,,
G0004,2023-03-16T11:30:44.7420000Z,0,0,0,-7.29,3.48,-30.96,-27.9,10.41,-23.48,,,,,,,,,
G0004,2023-03-16T11:30:48.1340000Z,0,0,0,-11.5,-4.16,29.57,-6.62,-5.12,52.03,,,,,,,,,
G0004,2023-03-16T11:30:51.8840000Z,0,0,0,-11.95,-4.04,29.41,-7.49,-4.94,51.95,,,,,,,,,
